episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,info/sample_throughput,info/train_throughput,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/learner/cur_lr,info/learner/policy_loss,info/learner/entropy,info/learner/entropy_coeff,info/learner/var_gnorm,info/learner/vf_loss,info/learner/vf_explained_var,info/learner/grad_gnorm
-17.0,-21.0,-19.69,4486.56,27,32000,False,1302000,1420,41,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-33-49,1629905629,10.381540298461914,425.3977725505829,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,425.3977725505829,1302000,41,13,00000,0,"[-20.0, -20.0, -21.0, -21.0, -19.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -19.0, -21.0, -20.0, -20.0, -20.0, -21.0, -20.0, -21.0, -19.0, -20.0, -18.0, -21.0, -18.0, -21.0, -19.0, -21.0, -20.0, -20.0, -19.0, -20.0, -21.0, -21.0, -19.0, -19.0, -20.0, -20.0, -19.0, -21.0, -19.0, -19.0, -21.0, -17.0, -20.0, -20.0, -20.0, -21.0, -19.0, -19.0, -19.0, -20.0, -20.0, -18.0, -20.0, -21.0, -20.0, -18.0, -20.0, -19.0, -19.0, -21.0, -20.0, -19.0, -20.0, -21.0, -20.0, -19.0, -19.0, -18.0, -21.0, -19.0, -18.0, -20.0, -19.0, -20.0, -20.0, -19.0, -20.0, -19.0, -21.0, -17.0, -19.0, -19.0, -19.0, -20.0, -19.0, -21.0, -21.0, -21.0, -17.0, -21.0, -19.0, -18.0, -20.0, -20.0, -20.0, -19.0, -18.0]","[3780, 5631, 3776, 5577, 3902, 4097, 4819, 4567, 4103, 6007, 4376, 5190, 3560, 5074, 4390, 5241, 4600, 4887, 3656, 4327, 3131, 5184, 4707, 5429, 4378, 5974, 3654, 4060, 3296, 4027, 4005, 5088, 4029, 3648, 3296, 4468, 4783, 3722, 3835, 5083, 3131, 4872, 4306, 3732, 4881, 3883, 4171, 4325, 3720, 4958, 4058, 4579, 4395, 4515, 4778, 4431, 3967, 5597, 4246, 5078, 4435, 4207, 4607, 4549, 4613, 4388, 4148, 3916, 4425, 4586, 5547, 4840, 5124, 4692, 4105, 5560, 3740, 4167, 3739, 3796, 5076, 3544, 6144, 5435, 4573, 5198, 3924, 4843, 3544, 3802, 4449, 5677, 3536, 6072, 5647, 3789, 5177, 4527, 5324, 4211]",1.9051732897282476,0.15809295549135843,1.8449674017198154,2601000,1302000,26043,0,3046.016,5996.846,94.14615384615384,10.976923076923075,0.7876923076923076,0.9640765667336771,21.843,132.071,24.178,26.069,5210.645,2603,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,-11.598982,1678.7479,0.009999999776482582,16.597603,49.463642,0.46451312,39.999996
-17.0,-21.0,-19.71,4616.53,26,32000,False,1334000,1446,42,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-34-00,1629905640,10.362963676452637,435.7607362270355,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,435.7607362270355,1334000,42,13,00000,0,"[-21.0, -21.0, -20.0, -21.0, -18.0, -19.0, -19.0, -20.0, -20.0, -20.0, -19.0, -20.0, -18.0, -21.0, -19.0, -19.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -19.0, -20.0, -21.0, -21.0, -20.0, -18.0, -20.0, -21.0, -20.0, -18.0, -20.0, -19.0, -19.0, -21.0, -20.0, -19.0, -20.0, -21.0, -20.0, -19.0, -19.0, -18.0, -21.0, -19.0, -18.0, -20.0, -19.0, -20.0, -20.0, -19.0, -20.0, -19.0, -21.0, -17.0, -19.0, -19.0, -19.0, -20.0, -19.0, -21.0, -21.0, -21.0, -17.0, -21.0, -19.0, -18.0, -20.0, -20.0, -20.0, -19.0, -18.0, -20.0, -20.0, -21.0, -21.0, -19.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -19.0, -21.0, -20.0, -20.0, -20.0, -21.0, -20.0, -21.0, -19.0, -20.0, -18.0, -21.0, -18.0, -21.0]","[4595, 5861, 3683, 3725, 5765, 6747, 5068, 4932, 3689, 4003, 4445, 5300, 5363, 3411, 6064, 4106, 4319, 3971, 5643, 3511, 4347, 5147, 4699, 4322, 3296, 5336, 4515, 4778, 4431, 3967, 5597, 4246, 5078, 4435, 4207, 4607, 4549, 4613, 4388, 4148, 3916, 4425, 4586, 5547, 4840, 5124, 4692, 4105, 5560, 3740, 4167, 3739, 3796, 5076, 3544, 6144, 5435, 4573, 5198, 3924, 4843, 3544, 3802, 4449, 5677, 3536, 6072, 5647, 3789, 5177, 4527, 5324, 4211, 3780, 5631, 3776, 5577, 3902, 4097, 4819, 4567, 4103, 6007, 4376, 5190, 3560, 5074, 4390, 5241, 4600, 4887, 3656, 4327, 3131, 5184, 4707, 5429, 4378, 5974, 3654]",1.9058424033082775,0.15834456889142992,1.8478103765088016,2666000,1334000,26689,0,3062.274,6220.244,94.47692307692309,10.984615384615385,0.7569230769230769,0.9640765667336771,17.611,128.946,18.974,28.41,5204.489,2667,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,-51.40514,1701.9105,0.009999999776482582,16.764744,44.85611,0.5095564,40.000004
-16.0,-21.0,-19.68,4715.47,26,32000,False,1366000,1472,43,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-34-10,1629905650,10.398495435714722,446.15923166275024,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,446.15923166275024,1366000,43,13,00000,0,"[-16.0, -20.0, -20.0, -21.0, -21.0, -19.0, -20.0, -18.0, -20.0, -19.0, -19.0, -19.0, -18.0, -20.0, -21.0, -20.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -19.0, -18.0, -21.0, -17.0, -20.0, -19.0, -21.0, -17.0, -19.0, -19.0, -19.0, -20.0, -19.0, -21.0, -21.0, -21.0, -17.0, -21.0, -19.0, -18.0, -20.0, -20.0, -20.0, -19.0, -18.0, -20.0, -20.0, -21.0, -21.0, -19.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -19.0, -21.0, -20.0, -20.0, -20.0, -21.0, -20.0, -21.0, -19.0, -20.0, -18.0, -21.0, -18.0, -21.0, -21.0, -21.0, -20.0, -21.0, -18.0, -19.0, -19.0, -20.0, -20.0, -20.0, -19.0, -20.0, -18.0, -21.0, -19.0, -19.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -19.0, -20.0, -21.0, -21.0]","[5418, 4940, 3610, 5120, 3904, 4966, 4169, 4563, 4755, 6423, 4963, 5702, 5133, 4959, 4077, 5950, 4252, 5066, 4304, 4971, 3904, 5374, 4930, 6225, 4656, 5560, 3796, 5076, 3544, 6144, 5435, 4573, 5198, 3924, 4843, 3544, 3802, 4449, 5677, 3536, 6072, 5647, 3789, 5177, 4527, 5324, 4211, 3780, 5631, 3776, 5577, 3902, 4097, 4819, 4567, 4103, 6007, 4376, 5190, 3560, 5074, 4390, 5241, 4600, 4887, 3656, 4327, 3131, 5184, 4707, 5429, 4378, 5974, 3654, 4595, 5861, 3683, 3725, 5765, 6747, 5068, 4932, 3689, 4003, 4445, 5300, 5363, 3411, 6064, 4106, 4319, 3971, 5643, 3511, 4347, 5147, 4699, 4322, 3296, 5336]",1.906081680486492,0.15847641509172447,1.8494643880856632,2730000,1366000,27331,0,3041.77,6083.541,93.8923076923077,11.0,0.7076923076923077,0.9640765667336771,14.898,129.499,18.573,24.234,5200.259,2731,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,17.895994,1701.7333,0.009999999776482582,16.920277,35.733738,0.57885325,39.999992
-16.0,-21.0,-19.71,4712.95,25,32000,False,1398000,1497,44,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-34-21,1629905661,10.401301383972168,456.5605330467224,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,456.5605330467224,1398000,44,13,00000,0,"[-20.0, -21.0, -21.0, -21.0, -19.0, -18.0, -17.0, -20.0, -18.0, -20.0, -21.0, -20.0, -19.0, -18.0, -18.0, -21.0, -21.0, -20.0, -21.0, -19.0, -18.0, -20.0, -20.0, -21.0, -21.0, -19.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -19.0, -21.0, -20.0, -20.0, -20.0, -21.0, -20.0, -21.0, -19.0, -20.0, -18.0, -21.0, -18.0, -21.0, -21.0, -21.0, -20.0, -21.0, -18.0, -19.0, -19.0, -20.0, -20.0, -20.0, -19.0, -20.0, -18.0, -21.0, -19.0, -19.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -19.0, -20.0, -21.0, -21.0, -16.0, -20.0, -20.0, -21.0, -21.0, -19.0, -20.0, -18.0, -20.0, -19.0, -19.0, -19.0, -18.0, -20.0, -21.0, -20.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -19.0, -18.0, -21.0, -17.0]","[4546, 4779, 5710, 5865, 4599, 4594, 6212, 4873, 5787, 3348, 5661, 4533, 5746, 4930, 5223, 3867, 3900, 4106, 4433, 4070, 4470, 3609, 4440, 4128, 3371, 3902, 4097, 4819, 4567, 4103, 6007, 4376, 5190, 3560, 5074, 4390, 5241, 4600, 4887, 3656, 4327, 3131, 5184, 4707, 5429, 4378, 5974, 3654, 4595, 5861, 3683, 3725, 5765, 6747, 5068, 4932, 3689, 4003, 4445, 5300, 5363, 3411, 6064, 4106, 4319, 3971, 5643, 3511, 4347, 5147, 4699, 4322, 3296, 5336, 5418, 4940, 3610, 5120, 3904, 4966, 4169, 4563, 4755, 6423, 4963, 5702, 5133, 4959, 4077, 5950, 4252, 5066, 4304, 4971, 3904, 5374, 4930, 6225, 4656, 5560]",1.9051638440784,0.15785301235398155,1.8448334766836427,2794000,1398000,27971,0,3042.679,6085.359,93.82857142857142,10.992857142857142,0.6585714285714285,0.9640765667336771,12.316,133.946,20.168,23.786,5202.885,2795,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,-52.590984,1675.933,0.009999999776482582,17.124195,34.67892,0.63987684,40.000004
-16.0,-21.0,-19.5,4886.85,26,32000,False,1430000,1523,45,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-34-31,1629905671,10.28395962715149,466.8444926738739,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,466.8444926738739,1430000,45,13,00000,0,"[-18.0, -21.0, -18.0, -20.0, -19.0, -18.0, -20.0, -20.0, -20.0, -21.0, -19.0, -18.0, -19.0, -19.0, -19.0, -19.0, -21.0, -19.0, -17.0, -19.0, -19.0, -20.0, -18.0, -19.0, -20.0, -19.0, -21.0, -18.0, -19.0, -19.0, -20.0, -20.0, -20.0, -19.0, -20.0, -18.0, -21.0, -19.0, -19.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -19.0, -20.0, -21.0, -21.0, -16.0, -20.0, -20.0, -21.0, -21.0, -19.0, -20.0, -18.0, -20.0, -19.0, -19.0, -19.0, -18.0, -20.0, -21.0, -20.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -19.0, -18.0, -21.0, -17.0, -20.0, -21.0, -21.0, -21.0, -19.0, -18.0, -17.0, -20.0, -18.0, -20.0, -21.0, -20.0, -19.0, -18.0, -18.0, -21.0, -21.0, -20.0, -21.0, -19.0, -18.0, -20.0, -20.0, -21.0, -21.0]","[4697, 4662, 5099, 5190, 6315, 5432, 6913, 4286, 4478, 4632, 5696, 4596, 4832, 5441, 4551, 5624, 4541, 4478, 5567, 4856, 5228, 7474, 6490, 4839, 5015, 5850, 3725, 5765, 6747, 5068, 4932, 3689, 4003, 4445, 5300, 5363, 3411, 6064, 4106, 4319, 3971, 5643, 3511, 4347, 5147, 4699, 4322, 3296, 5336, 5418, 4940, 3610, 5120, 3904, 4966, 4169, 4563, 4755, 6423, 4963, 5702, 5133, 4959, 4077, 5950, 4252, 5066, 4304, 4971, 3904, 5374, 4930, 6225, 4656, 5560, 4546, 4779, 5710, 5865, 4599, 4594, 6212, 4873, 5787, 3348, 5661, 4533, 5746, 4930, 5223, 3867, 3900, 4106, 4433, 4070, 4470, 3609, 4440, 4128, 3371]",1.9053047403333414,0.15769354005274214,1.8449460104364537,2859000,1430000,28600,0,3066.101,6228.019,94.04615384615384,10.96923076923077,0.8276923076923078,0.9640765667336771,48.77,135.14,23.739,28.616,5214.392,2859,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,-13.608875,1711.0355,0.009999999776482582,17.396538,27.610092,0.53770006,40.0
-17.0,-21.0,-19.56,4836.21,29,32000,False,1462000,1552,46,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-34-42,1629905682,10.349751234054565,477.19424390792847,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,477.19424390792847,1462000,46,13,00000,0,"[-21.0, -20.0, -21.0, -18.0, -17.0, -20.0, -19.0, -21.0, -21.0, -18.0, -20.0, -19.0, -21.0, -21.0, -21.0, -20.0, -18.0, -20.0, -19.0, -21.0, -21.0, -18.0, -21.0, -20.0, -20.0, -20.0, -20.0, -19.0, -21.0, -20.0, -18.0, -20.0, -19.0, -19.0, -19.0, -18.0, -20.0, -21.0, -20.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -19.0, -18.0, -21.0, -17.0, -20.0, -21.0, -21.0, -21.0, -19.0, -18.0, -17.0, -20.0, -18.0, -20.0, -21.0, -20.0, -19.0, -18.0, -18.0, -21.0, -21.0, -20.0, -21.0, -19.0, -18.0, -20.0, -20.0, -21.0, -21.0, -18.0, -21.0, -18.0, -20.0, -19.0, -18.0, -20.0, -20.0, -20.0, -21.0, -19.0, -18.0, -19.0, -19.0, -19.0, -19.0, -21.0, -19.0, -17.0, -19.0, -19.0, -20.0, -18.0, -19.0, -20.0, -19.0]","[4931, 4587, 3969, 4529, 4612, 3607, 5394, 5229, 4024, 4901, 4574, 3684, 4112, 6052, 3296, 4590, 4673, 5349, 4536, 4077, 3296, 5045, 3764, 5215, 3721, 5142, 3853, 5501, 3840, 4169, 4563, 4755, 6423, 4963, 5702, 5133, 4959, 4077, 5950, 4252, 5066, 4304, 4971, 3904, 5374, 4930, 6225, 4656, 5560, 4546, 4779, 5710, 5865, 4599, 4594, 6212, 4873, 5787, 3348, 5661, 4533, 5746, 4930, 5223, 3867, 3900, 4106, 4433, 4070, 4470, 3609, 4440, 4128, 3371, 4697, 4662, 5099, 5190, 6315, 5432, 6913, 4286, 4478, 4632, 5696, 4596, 4832, 5441, 4551, 5624, 4541, 4478, 5567, 4856, 5228, 7474, 6490, 4839, 5015, 5850]",1.9064644851880934,0.15818039985840696,1.8492998653349701,2921000,1462000,29244,0,3066.585,5941.509,93.23846153846154,10.900000000000002,0.7861538461538461,0.9640765667336771,21.875,131.061,24.288,31.836,5208.005,2923,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,-29.358347,1621.8043,0.009999999776482582,17.73463,14.769642,0.710598,40.0
-16.0,-21.0,-19.49,4672.82,30,32000,False,1494000,1582,47,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-34-52,1629905692,10.395717144012451,487.5899610519409,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,487.5899610519409,1494000,47,13,00000,0,"[-20.0, -21.0, -18.0, -20.0, -17.0, -20.0, -20.0, -20.0, -21.0, -20.0, -19.0, -16.0, -21.0, -18.0, -20.0, -18.0, -20.0, -20.0, -21.0, -19.0, -17.0, -20.0, -17.0, -20.0, -20.0, -19.0, -17.0, -18.0, -20.0, -19.0, -21.0, -20.0, -19.0, -18.0, -18.0, -21.0, -21.0, -20.0, -21.0, -19.0, -18.0, -20.0, -20.0, -21.0, -21.0, -18.0, -21.0, -18.0, -20.0, -19.0, -18.0, -20.0, -20.0, -20.0, -21.0, -19.0, -18.0, -19.0, -19.0, -19.0, -19.0, -21.0, -19.0, -17.0, -19.0, -19.0, -20.0, -18.0, -19.0, -20.0, -19.0, -21.0, -20.0, -21.0, -18.0, -17.0, -20.0, -19.0, -21.0, -21.0, -18.0, -20.0, -19.0, -21.0, -21.0, -21.0, -20.0, -18.0, -20.0, -19.0, -21.0, -21.0, -18.0, -21.0, -20.0, -20.0, -20.0, -20.0, -19.0, -21.0]","[3833, 4453, 5002, 4207, 6437, 5713, 3805, 3787, 3408, 4169, 4640, 5073, 3648, 4690, 3826, 5021, 3549, 3801, 3964, 4136, 4792, 4641, 5433, 4068, 4203, 4091, 5358, 4880, 4333, 4949, 5661, 4533, 5746, 4930, 5223, 3867, 3900, 4106, 4433, 4070, 4470, 3609, 4440, 4128, 3371, 4697, 4662, 5099, 5190, 6315, 5432, 6913, 4286, 4478, 4632, 5696, 4596, 4832, 5441, 4551, 5624, 4541, 4478, 5567, 4856, 5228, 7474, 6490, 4839, 5015, 5850, 4931, 4587, 3969, 4529, 4612, 3607, 5394, 5229, 4024, 4901, 4574, 3684, 4112, 6052, 3296, 4590, 4673, 5349, 4536, 4077, 3296, 5045, 3764, 5215, 3721, 5142, 3853, 5501, 3840]",1.9046547622744157,0.15759734287050406,1.8451783570172802,2985000,1494000,29887,0,3042.983,6085.968,94.5076923076923,10.907692307692312,0.7669230769230768,0.9640765667336771,21.984,129.099,24.949,31.041,5215.206,2987,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,33.39734,1706.2367,0.009999999776482582,18.088785,21.02952,0.83825445,40.0
-15.0,-21.0,-19.49,4555.02,26,32000,False,1526000,1608,48,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-35-03,1629905703,10.387487888336182,497.9774489402771,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,497.9774489402771,1526000,48,13,00000,0,"[-20.0, -18.0, -17.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -19.0, -18.0, -15.0, -21.0, -19.0, -21.0, -16.0, -21.0, -21.0, -21.0, -18.0, -19.0, -21.0, -20.0, -20.0, -21.0, -18.0, -19.0, -19.0, -19.0, -19.0, -21.0, -19.0, -17.0, -19.0, -19.0, -20.0, -18.0, -19.0, -20.0, -19.0, -21.0, -20.0, -21.0, -18.0, -17.0, -20.0, -19.0, -21.0, -21.0, -18.0, -20.0, -19.0, -21.0, -21.0, -21.0, -20.0, -18.0, -20.0, -19.0, -21.0, -21.0, -18.0, -21.0, -20.0, -20.0, -20.0, -20.0, -19.0, -21.0, -20.0, -21.0, -18.0, -20.0, -17.0, -20.0, -20.0, -20.0, -21.0, -20.0, -19.0, -16.0, -21.0, -18.0, -20.0, -18.0, -20.0, -20.0, -21.0, -19.0, -17.0, -20.0, -17.0, -20.0, -20.0, -19.0, -17.0, -18.0, -20.0, -19.0]","[4316, 4901, 5268, 3243, 4942, 3603, 4006, 3613, 4344, 4024, 4426, 4865, 6908, 4040, 4146, 3300, 6337, 3415, 3296, 3296, 5365, 4709, 3510, 4401, 3588, 4245, 4596, 4832, 5441, 4551, 5624, 4541, 4478, 5567, 4856, 5228, 7474, 6490, 4839, 5015, 5850, 4931, 4587, 3969, 4529, 4612, 3607, 5394, 5229, 4024, 4901, 4574, 3684, 4112, 6052, 3296, 4590, 4673, 5349, 4536, 4077, 3296, 5045, 3764, 5215, 3721, 5142, 3853, 5501, 3840, 3833, 4453, 5002, 4207, 6437, 5713, 3805, 3787, 3408, 4169, 4640, 5073, 3648, 4690, 3826, 5021, 3549, 3801, 3964, 4136, 4792, 4641, 5433, 4068, 4203, 4091, 5358, 4880, 4333, 4949]",1.9035750799395177,0.15700056710127025,1.8405020458330013,3049000,1526000,30527,0,3052.475,6104.951,93.66923076923078,10.96923076923077,0.7084615384615384,0.9640765667336771,23.159,132.259,28.694,25.169,5212.376,3051,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,28.945751,1677.9885,0.009999999776482582,18.35942,23.386292,0.5292634,40.0
-15.0,-21.0,-19.5,4577.55,24,32000,False,1558000,1632,49,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-35-13,1629905713,10.381281852722168,508.35873079299927,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,508.35873079299927,1558000,49,13,00000,0,"[-19.0, -19.0, -20.0, -18.0, -19.0, -20.0, -21.0, -21.0, -19.0, -20.0, -18.0, -16.0, -19.0, -18.0, -16.0, -19.0, -21.0, -19.0, -21.0, -21.0, -19.0, -21.0, -20.0, -20.0, -18.0, -20.0, -19.0, -21.0, -21.0, -21.0, -20.0, -18.0, -20.0, -19.0, -21.0, -21.0, -18.0, -21.0, -20.0, -20.0, -20.0, -20.0, -19.0, -21.0, -20.0, -21.0, -18.0, -20.0, -17.0, -20.0, -20.0, -20.0, -21.0, -20.0, -19.0, -16.0, -21.0, -18.0, -20.0, -18.0, -20.0, -20.0, -21.0, -19.0, -17.0, -20.0, -17.0, -20.0, -20.0, -19.0, -17.0, -18.0, -20.0, -19.0, -20.0, -18.0, -17.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -19.0, -18.0, -15.0, -21.0, -19.0, -21.0, -16.0, -21.0, -21.0, -21.0, -18.0, -19.0, -21.0, -20.0, -20.0, -21.0]","[5083, 5312, 5587, 4809, 5070, 5430, 3896, 6160, 5067, 5184, 5716, 6153, 3941, 5533, 5762, 5945, 4897, 5580, 4443, 4589, 5132, 3784, 4730, 4714, 4901, 4574, 3684, 4112, 6052, 3296, 4590, 4673, 5349, 4536, 4077, 3296, 5045, 3764, 5215, 3721, 5142, 3853, 5501, 3840, 3833, 4453, 5002, 4207, 6437, 5713, 3805, 3787, 3408, 4169, 4640, 5073, 3648, 4690, 3826, 5021, 3549, 3801, 3964, 4136, 4792, 4641, 5433, 4068, 4203, 4091, 5358, 4880, 4333, 4949, 4316, 4901, 5268, 3243, 4942, 3603, 4006, 3613, 4344, 4024, 4426, 4865, 6908, 4040, 4146, 3300, 6337, 3415, 3296, 3296, 5365, 4709, 3510, 4401, 3588, 4245]",1.9048363318812875,0.15739140305959967,1.8439431382572398,3114000,1558000,31174,0,3049.113,6193.512,93.89999999999999,11.0,0.6923076923076923,0.9640765667336771,27.953,136.104,25.974,12.73,5218.442,3115,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,111.97442,1677.4921,0.009999999776482582,18.677229,27.692814,0.6474526,40.000004
-11.0,-21.0,-19.19,4793.44,18,32000,False,1590000,1650,50,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-35-24,1629905724,10.359984874725342,518.7187156677246,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,518.7187156677246,1590000,50,13,00000,0,"[-20.0, -16.0, -20.0, -17.0, -21.0, -19.0, -19.0, -19.0, -19.0, -19.0, -20.0, -17.0, -11.0, -20.0, -15.0, -19.0, -18.0, -18.0, -19.0, -21.0, -20.0, -21.0, -18.0, -20.0, -17.0, -20.0, -20.0, -20.0, -21.0, -20.0, -19.0, -16.0, -21.0, -18.0, -20.0, -18.0, -20.0, -20.0, -21.0, -19.0, -17.0, -20.0, -17.0, -20.0, -20.0, -19.0, -17.0, -18.0, -20.0, -19.0, -20.0, -18.0, -17.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -19.0, -18.0, -15.0, -21.0, -19.0, -21.0, -16.0, -21.0, -21.0, -21.0, -18.0, -19.0, -21.0, -20.0, -20.0, -21.0, -19.0, -19.0, -20.0, -18.0, -19.0, -20.0, -21.0, -21.0, -19.0, -20.0, -18.0, -16.0, -19.0, -18.0, -16.0, -19.0, -21.0, -19.0, -21.0, -21.0, -19.0, -21.0, -20.0, -20.0]","[4651, 6136, 5413, 6357, 5840, 4921, 6036, 5495, 6320, 4716, 4426, 5961, 7074, 4435, 6416, 5562, 5498, 6212, 5501, 3840, 3833, 4453, 5002, 4207, 6437, 5713, 3805, 3787, 3408, 4169, 4640, 5073, 3648, 4690, 3826, 5021, 3549, 3801, 3964, 4136, 4792, 4641, 5433, 4068, 4203, 4091, 5358, 4880, 4333, 4949, 4316, 4901, 5268, 3243, 4942, 3603, 4006, 3613, 4344, 4024, 4426, 4865, 6908, 4040, 4146, 3300, 6337, 3415, 3296, 3296, 5365, 4709, 3510, 4401, 3588, 4245, 5083, 5312, 5587, 4809, 5070, 5430, 3896, 6160, 5067, 5184, 5716, 6153, 3941, 5533, 5762, 5945, 4897, 5580, 4443, 4589, 5132, 3784, 4730, 4714]",1.9021867542732736,0.1561506123071826,1.8341330860947016,3178000,1590000,31809,0,3057.636,6115.274,94.06153846153846,11.053846153846154,0.7523076923076922,0.9640765667336771,17.603,129.046,23.538,30.795,5207.906,3179,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,-56.701668,1655.9192,0.009999999776482582,18.964455,41.106033,0.3956477,40.000004
